id,en_title,activity_type,location,difficulty,distance_m,duration_min,summary,keywords,summary_source,hazard_flags,condition_flags,has_hazard,has_condition_info
smgpoie570fee57326e42466f43303665260a4,Jochtal adventure park,skiing,Mühlbach/Rio di Pusteria,2,900.0,4.2,Skiing route in Mühlbach/Rio di Pusteria.,jochtal adventure park,template,,,False,False
smgpoie67ef0ca5fbb47c59eaf56fc9dd3c5d8_reduced,Attraction Plima Gorge,family,Martell/Martello,2,900.0,4.2,Family route in Martell/Martello.,attraction plima gorge,template,,family,False,True
smgpoi76ea5cb8ffaa7339048698ab65364a5e,"Adventure hiking trail ""Kirchsteig""",skiing,Deutschnofen/Nova Ponente,2,900.0,4.2,Skiing route in Deutschnofen/Nova Ponente.,"adventure hiking trail, ""kirchsteig, kirchsteig",template,,,False,False
smgpoi65b5bb97aaa1461296f8b1b016a4fa73_reduced,Proves Erlebniswanderweg Trail,summer,Proveis/Proves,2,900.0,4.2,Summer route in Proveis/Proves.,proves erlebniswanderweg trail,template,,,False,False
smgpoi804248833427ef32eeeeda294b875fa4,Experience Trail BeeForest in Steinegg|Collepietra,skiing,Karneid/Cornedo all'Isarco,2,900.0,4.2,Skiing route in Karneid/Cornedo all'Isarco.,"experience trail beeforest, steinegg|collepietra",template,,,False,False
smgpoi1685ba580f8192f20b848454afbd48b8,Adventure hiking circuit Lorggen at Mount Plose,skiing,Brixen/Bressanone,2,900.0,4.2,Skiing route in Brixen/Bressanone.,"lorggen, adventure hiking circuit, mount plose",template,,,False,False
smgpoi9d0f4a949d896303b82805a94f5eeee2_reduced,St. Martin trail,hiking,Jenesien/San Genesio Atesino,2,900.0,4.2,Hiking route in Jenesien/San Genesio Atesino.,"st. martin trail, st. martin",template,,,False,False
smgpoid967d7a9dbdb4a028fe85b26d5add1e4_reduced,Legend trail,family,Jenesien/San Genesio Atesino,2,900.0,4.2,Family route in Jenesien/San Genesio Atesino.,legend trail,template,,family,False,True
smgpoic861ea55ee4ee9b574dbfae3ac2383bc_reduced,adventure trail Talai,family,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Family route in Graun im Vinschgau/Curon Venosta.,"adventure trail talai, talai",template,,family,False,True
smgpoicc01573c694e47ebdb5b3340842d8e2f_reduced,Vorbichl Adventure Trail,family,Tisens/Tesimo,2,900.0,4.2,Family route in Tisens/Tesimo.,vorbichl adventure trail,template,,family,False,True
smgpoi953175a9d31f945db9a0d49b042eeabf_reduced,Vorbichl Adventure Trail at winter,family,Tisens/Tesimo,2,900.0,4.2,Family route in Tisens/Tesimo.,"winter, vorbichl adventure trail",template,,family,False,True
smgpoi093b5a68a61a4f1fac5fa3479d8f56b5,Erler,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
dss_6496665,Erler,winter,Unknown,2,1200.0,2.4,Winter route in Unknown. Distance: 1200m. Duration: approx. 2 min.,,template,,,False,False
smgpoi0a6c7008edc7206a846b62b8a4f4b70d_reduced,The path „Erlweg“,hiking,St.Leonhard in Passeier/San Leonardo in Passiria,2,900.0,4.2,Hiking route in St.Leonhard in Passeier/San Leonardo in Passiria.,"the path, erlweg",template,,,False,False
smgpoi4464c1cf9d2d4414bef2b9ab4c8e8114,Erschbaum,running,Innichen/San Candido,2,900.0,4.2,Running route in Innichen/San Candido.,,template,,,False,False
dss_545,Erschbaum,winter,Innichen/San Candido,2,168.0,1.7999999999999998,Winter route in Innichen/San Candido. Distance: 168m. Duration: approx. 1 min. Elevation gain: 25m (easy difficulty).,,template,,,False,False
dss_183124,Erschbaum,winter,Innichen/San Candido,2,900.0,4.8,Winter route in Innichen/San Candido. Duration: approx. 4 min. Elevation gain: 20m (easy difficulty).,,template,,,False,False
smgpoi85f9a809cfd443909166b59b6cb62f11,Erschbaum,hiking,Innichen/San Candido,2,900.0,4.2,Hiking route in Innichen/San Candido.,,template,,,False,False
smgpoi4dcb0fc73afaea356aeb6327c58f391c,Erta,hiking,Al Plan/San Vigilio,2,900.0,4.2,Hiking route in Al Plan/San Vigilio. Rental equipment available.,,template,,rental,False,True
dss_3346,Erta,winter,Al Plan/San Vigilio,6,1610.0,7.800000000000001,Winter route in Al Plan/San Vigilio. Distance: 1610m. Duration: approx. 7 min. Elevation gain: 435m (challenging difficulty).,,template,,,False,False
smgpoi864798db43d168bea8d371fada352d1f_reduced,Trail a | Aldein - Jochgrimm,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"trail, a | aldein - jochgrimm, aldein - jochgrimm",template,,,False,False
smgpoiecb086f666dc74e6ed575f2fe7544e86_reduced,Trail a | Jochgrimm - Aldein,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"trail, a | jochgrimm - aldein, jochgrimm - aldein",template,,,False,False
smgpoi0e725b8ccb41d8df9839981eb4d14232_reduced,Trail b1 | Aldein - Gfrill,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"aldein - gfrill, trail b1, trail",template,,,False,False
smgpoi7e93070b11381cb17c85276de727e601_reduced,Trail b1 | Cauria – Aldino,summer,Neumarkt/Egna,2,900.0,4.2,Summer route in Neumarkt/Egna.,"trail b1 | cauria – aldino, trail, cauria",template,,,False,False
smgpoiafaebabd9e97d4f2649da0180b6ab60d_reduced,Trail b | Aldein - Montan,summer,Montan/Montagna,2,900.0,4.2,Summer route in Montan/Montagna.,"trail b, | aldein - montan, trail, aldein - montan",template,,,False,False
smgpoidfb360b27aad382ff66db1a623d56ed7_reduced,Trail b | Montan – Aldein,summer,Montan/Montagna,2,900.0,4.2,Summer route in Montan/Montagna.,"montan, trail, aldein",template,,,False,False
smgpoi8d6a0449a92cc64783601cc3d721fff3_reduced,Trail c1 | Altrei - Montan,summer,Altrei/Anterivo,2,900.0,4.2,Summer route in Altrei/Anterivo.,"altrei - montan, trail c1, trail",template,,,False,False
smgpoi8f3c9c65cc36d48916a697e0288e49ac_reduced,Trail c1 | Montan - Altrei,summer,Altrei/Anterivo,2,900.0,4.2,Summer route in Altrei/Anterivo.,"montan - altrei, trail c1, trail",template,,,False,False
smgpoi29afc5e1374a0b2a79e949af14e20994_reduced,Trail c | Gfrill - Montan,summer,Neumarkt/Egna,2,900.0,4.2,Summer route in Neumarkt/Egna.,"gfrill - montan, trail c, trail",template,,,False,False
smgpoi763164e70aed8ed4a20f7bdb5f2866d1_reduced,Trail c | Montan - Gfrill,summer,Neumarkt/Egna,2,900.0,4.2,Summer route in Neumarkt/Egna.,"montan - gfrill, trail c, trail",template,,,False,False
smgpoi989145165f9dd8d81c0575dd79896f8a_reduced,Trail d | Altrei - Gfrill,summer,Altrei/Anterivo,2,900.0,4.2,Summer route in Altrei/Anterivo.,"altrei - gfrill, trail d, trail",template,,,False,False
smgpoi6638d13be3ecf4efdf4dbe207c3ec343_reduced,Trail d | Gfrill - Altrei,summer,Neumarkt/Egna,2,900.0,4.2,Summer route in Neumarkt/Egna.,"trail d, trail, gfrill - altrei",template,,,False,False
smgpoi2eb36806fd9b94c6348391f3cb7e3164_reduced,Trail e | Altrei - Truden,family,Truden/Trodena,2,900.0,4.2,Family route in Truden/Trodena.,"altrei - truden, trail e, trail",template,,family,False,True
smgpoia3351ade6e0390b5dfa9690b2b13a971_reduced,Trail e | Truden - Altrei,family,Altrei/Anterivo,2,900.0,4.2,Family route in Altrei/Anterivo.,"trail e, trail, truden - altrei",template,,family,False,True
smgpoif569565ad51a23b0f16c6d167634f62e_reduced,Trail f1| Oberradein - Truden,family,Truden/Trodena,2,900.0,4.2,Family route in Truden/Trodena.,"trail, oberradein - truden",template,,family,False,True
smgpoi790504b552259d4f711a3dc5d6359d90_reduced,Trail f1 | Truden - Oberradein,family,Aldein/Aldino,2,900.0,4.2,Family route in Aldein/Aldino.,"trail f1, | truden - oberradein, trail, truden - oberradein",template,,family,False,True
smgpoi30715ebaae3b31326d4c863e9a3012b0_reduced,Trail f2 | Jochgrimm - Schwarzhorn - Radein,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"trail f2, | jochgrimm - schwarzhorn - radein, trail, jochgrimm - schwarzhorn - radein",template,,,False,False
smgpoifae3a99b26d018fe84cf9eb50de80761_reduced,Trail f2 | Radein - Jochgrimm - Schwarzhorn,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"radein - jochgrimm - schwarzhorn, trail f2, trail",template,,,False,False
smgpoib6a612392dde6b52dbba62b180f59160_reduced,Trail f | Jochgrimm - Schwarzhorn - Truden,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"trail f, | jochgrimm - schwarzhorn - truden, trail, jochgrimm - schwarzhorn - truden",template,,,False,False
smgpoifce78c3f0481a058b10fda619f4a80b0_reduced,Trail f | Truden - Schwarzhorn - Jochgrimm,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,"trail f, | truden - schwarzhorn - jochgrimm, trail, truden - schwarzhorn - jochgrimm",template,,,False,False
smgpoi0032dabfce523fada2d37c0bda7c3f34,"Merano High Mountain Trail - 2nd stage: From the Texelbahn mountain station through the Gorge of 1,000 Steps to Katharinaberg/Senales Valley",cycling,Partschins/Parcines,2,900.0,4.2,Cycling route in Partschins/Parcines.,"katharinaberg/senales valley, merano high mountain trail - 2nd stage, the texelbahn mountain station, the gorge, 1,000 steps",template,,,False,False
smgpoic2d471aa0040f2d76a92aeeecf262cfe,Merano High Mountain Trail Stage Suggestion No. 3: from Monte S. Caterina/Katharinabger to Mountian pasture Eishof,cycling,Schnals/Senales,2,900.0,4.2,Cycling route in Schnals/Senales.,"monte s. caterina/katharinabger, mountian pasture eishof, mountian, eishof",template,,,False,False
smgpoi171a035d354bf9b02002b89be4f884fe,Merano High Mountain Trail Stage Suggestion No. 4: from the Eishof Farm to Pfelders/Plan,summer,Schnals/Senales,2,900.0,4.2,Summer route in Schnals/Senales.,"the eishof farm, pfelders/plan, the eishof farm to pfelders/plan",template,,,False,False
smgpoi7fc767e63ee4dbdb563a0ae3efbda1ca,Merano High Mountain Trail Stage Suggestion No. 5: from Pfelders/Plan to Matatz,cycling,Moos in Passeier/Moso in Passiria,2,900.0,4.2,Cycling route in Moos in Passeier/Moso in Passiria.,"pfelders/plan, matatz",template,,,False,False
smgpoi230cbf08853dddce3142b83104ca9cb6_reduced,Merano High Mountain Trail: Hike from Matatz to the Hochmuth,hiking,Tirol/Tirolo,2,900.0,4.2,Hiking route in Tirol/Tirolo.,"merano high mountain trail, matatz, hike, the hochmuth",template,,,False,False
smgpoie2bd061ca1ee4c7fabe6db2e09ab1ab6,Merano High Mountain Trail No. 24 – from the Texelbahn mountain station via Hohe Wiege & Hochganghaus to Partschins,cycling,Partschins/Parcines,2,900.0,4.2,Cycling route in Partschins/Parcines.,"partschins, merano high mountain trail no, the texelbahn mountain station, hohe wiege, hochganghaus",template,,,False,False
smgpoi6d89a5268194321bb8287d7aead0e886_reduced,Etsch River Source,hiking,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Hiking route in Graun im Vinschgau/Curon Venosta.,etsch river source,template,,,False,False
smgpoid779b38d6ca1cb7805546fd271f6e98e_reduced,Adige cycling path along the Via Claudia Augusta from Naturno to Nalles,family,Tisens/Tesimo,2,900.0,4.2,Family route in Tisens/Tesimo.,"the via claudia augusta, naturno, adige cycling path, nalles, adige",template,,family,False,True
smgpoif67e3c20e93e89d604b3c1757203427b_reduced,Via Claudia Augusta Part 1: From Reschensee Lake to Merano,hiking,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Hiking route in Graun im Vinschgau/Curon Venosta.,"via claudia augusta part, reschensee lake, merano, via claudia augusta",template,,,False,False
smgpoidf9f857198c0867f9110a67eb0959939_reduced,Cycling Adige route - stage Rabland/Rablà - Bozen/Bolzano,cycling,Partschins/Parcines,2,900.0,4.2,Cycling route in Partschins/Parcines.,"cycling adige, rabland/rablà - bozen/bolzano",template,,,False,False
smgpoi75dc14755d3bf01d6b64e0ff1b02d83f,Cycling through Val Venosta Via Claudia Augusta,hiking,Algund/Lagundo,2,900.0,4.2,Hiking route in Algund/Lagundo.,val venosta,template,,,False,False
smgpoi093ad3b165083f10992525e55d2d0778_reduced,Cycling through Val Venosta Via Claudia Augusta stage Rabland/Rablà-Reschen/Resia,climbing,Partschins/Parcines,2,900.0,4.2,Climbing route in Partschins/Parcines.,"rabland/rablà-reschen/resia, rabland/rablà-reschen/",template,,,False,False
smgpoi5cb579a77ac53ff3ac430dfff8600589_reduced,"Etsch Bike Route: Vinschgau Valley, Mals/Malles-Meran/Merano",family,Marling/Marlengo,2,900.0,4.2,Family route in Marling/Marlengo. Rental equipment available.,"etsch bike route, vinschgau valley, mals/malles-meran/merano",template,,"family, rental",False,True
smgpoif41d819cb3f245a7be249581922a9f68_reduced,Etsch Bike Route from Meran/Merano to Bozen/Bolzano,hiking,Meran/Merano,2,900.0,4.2,Hiking route in Meran/Merano.,"etsch bike route, meran/merano, bozen/bolzano",template,,,False,False
smgpoica660e38762fee3c14ab6218ccbaa19d_reduced,Bolzano to Meran: Etsch Valley Cycling Delight,hiking,Bolzano/Bozen,2,900.0,4.2,Hiking route in Bolzano/Bozen.,"meran, bolzano, etsch valley cycling delight",template,,,False,False
smgpoif2fc0b5792c7699516bd40595a238429_reduced,Adige trail,hiking,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Hiking route in Graun im Vinschgau/Curon Venosta.,"adige trail, adige",template,,,False,False
smgpoi056bf545d7f44e03b02c29d357a42d3a,Euro,running,Kastelruth/Castelrotto,2,900.0,4.2,Running route in Kastelruth/Castelrotto.,,template,,,False,False
dss_437,Euro,winter,Kastelruth/Castelrotto,2,661.0,3.6,Winter route in Kastelruth/Castelrotto. Distance: 661m. Duration: approx. 3 min. Elevation gain: 110m (easy difficulty).,,template,,,False,False
smgpoi3cd0f5d01d7110eefe577a1bd9f06b37,Euro 1,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,,template,,,False,False
dss_216118,Euro 1,winter,Kastelruth/Castelrotto,2,770.0,5.4,Winter route in Kastelruth/Castelrotto. Distance: 770m. Duration: approx. 5 min. Elevation gain: 112m (easy difficulty).,,template,,,False,False
smgpoi02261cb133034c1f2a3b3d51254eb671,Euro 2,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,,template,,,False,False
dss_216119,Euro 2,winter,Kastelruth/Castelrotto,4,780.0,8.4,Winter route in Kastelruth/Castelrotto. Distance: 780m. Duration: approx. 8 min. Elevation gain: 112m (moderate difficulty).,,template,,,False,False
smgpoib23b4b7c05599299b648ac7b16a9af74,Europa Höhenweg 2 - 7. Etappe Südtirol,summer,Villnöss/Funes,2,900.0,4.2,Summer route in Villnöss/Funes.,"europa höhenweg, etappe südtirol",template,,,False,False
smgpoif6028b5ed8688d709a99fba6e2c68fcf,"European Long-Distance Trail E5, Meran 2000 to Jenesien",cycling,Hafling/Avelengo,2,900.0,4.2,Cycling route in Hafling/Avelengo.,"european long-distance trail e5, jenesien, meran, 2000",template,,,False,False
smgpoi6e0052136aa7edcd6dd3ad7a6c6927cb,European Hiking Route E5 in the Passeiertal Valley,summer,Moos in Passeier/Moso in Passiria,2,900.0,4.2,Summer route in Moos in Passeier/Moso in Passiria.,"european hiking route e5, the passeiertal valley",template,,,False,False
smgpoia8c812b71cd30d556e1d03ae92a7839e,Long-distance hiking E5: from Kohlern | Colle and Bozen | Bolzano,hiking,Deutschnofen/Nova Ponente,2,900.0,4.2,Hiking route in Deutschnofen/Nova Ponente.,"long-distance hiking e5, kohlern | colle, bozen | bolzano, kohlern, colle",template,,,False,False
smgpoi3c27d86f63c4a781073ea479a4fbc51b,European hiking trail E5 through the Tschögglberg,hiking,Sarntal/Sarentino,2,900.0,4.2,Hiking route in Sarntal/Sarentino.,"european hiking trail e5, the tschögglberg, european, tschögglberg",template,,,False,False
smgpoi92224a4b2b3a1ec8eb7ab1291c4b1bd4,Europark,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,,template,,,False,False
smgpoi7108559e3f1041258bb979f60108fc77,Europa Unita,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,europa unita,template,,,False,False
dss_183139,Europa Unita,winter,Unknown,6,1128.0,3.6,Winter route in Unknown. Distance: 1128m. Duration: approx. 3 min. Elevation gain: 420m (challenging difficulty).,europa unita,template,,,False,False
smgpoic6ec9bbf43d70a37a71b53955469f21c,Euro - Spitzbühl,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,euro - spitzbühl,template,,,False,False
dss_216122,Euro - Spitzbühl,winter,Kastelruth/Castelrotto,4,1300.0,9.6,Winter route in Kastelruth/Castelrotto. Distance: 1300m. Duration: approx. 9 min. Elevation gain: 158m (moderate difficulty).,euro - spitzbühl,template,,,False,False
smgpoi182297e61fb60f174bcadcfbd8886de7,Eurotel 1,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,,template,,,False,False
smgpoif0bcb65534ea484f99123c778ba0c121,Eurotel 1,running,Kastelruth/Castelrotto,2,900.0,4.2,Running route in Kastelruth/Castelrotto.,,template,,,False,False
dss_436,Eurotel 1,winter,Kastelruth/Castelrotto,2,368.0,1.7999999999999998,Winter route in Kastelruth/Castelrotto. Distance: 368m. Duration: approx. 1 min. Elevation gain: 57m (easy difficulty).,,template,,,False,False
dss_216120,Eurotel 1,winter,Kastelruth/Castelrotto,2,420.0,1.7999999999999998,Winter route in Kastelruth/Castelrotto. Distance: 420m. Duration: approx. 1 min. Elevation gain: 58m (easy difficulty).,,template,,,False,False
smgpoib27a11ec6d7e32d9e59d85bc476c29dd,EVOPÄD Solda,summer,Stilfs/Stelvio,2,900.0,4.2,Summer route in Stilfs/Stelvio.,"evopäd solda, solda",template,,,False,False
smgpoiee83f78a430cd6b135499aa55a73b776,Tschamintal Valley Explorer track,hiking,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Hiking route in Tiers am Rosengarten/Tires al Catinaccio.,"tschamintal valley explorer track, tschamintal valley explorer",template,,,False,False
smgpoif994bd2c433c56ad0ec7dd5793437766,Cycle line Brunico - San Vigilio,skiing,St.Lorenzen/San Lorenzo di Sebato,2,900.0,4.2,Skiing route in St.Lorenzen/San Lorenzo di Sebato.,"cycle line, brunico, san vigilio, brunico - san vigilio",template,,,False,False
smgpoia8d3c143c94dc603631e9a08acec2552,Eisacktal Valley Bike Route: Brenner - Bozen,hiking,Brenner/Brennero,2,900.0,4.2,Hiking route in Brenner/Brennero. Rental equipment available.,"eisacktal valley bike route, brenner - bozen",template,,rental,False,True
smgpoic455c3cda1563934479920fa31cbb1ea,Pustertal Valley Bike Route,hiking,Innichen/San Candido,2,900.0,4.2,Hiking route in Innichen/San Candido. Rental equipment available.,pustertal valley bike route,template,,rental,False,True
smgpoi8ea74cd8ba9e428cb58b70952b07676f,Pustertal Valley bikeway,skiing,Innichen/San Candido,2,900.0,4.2,Skiing route in Innichen/San Candido.,"pustertal valley bikeway, pustertal valley",template,,,False,False
smgpoice22b6cd13fd6a353b2a9a4f007664f3,Pustertal Valley Bike Route: Bruneck - Franzenfeste,hiking,Bruneck/Brunico,2,900.0,4.2,Hiking route in Bruneck/Brunico. Rental equipment available.,"pustertal valley bike route, bruneck - franzenfeste",template,,rental,False,True
